Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,686.129,11867.26699768,11873.876114764,131
0.208,753.020,11867.790155184,,318
0.415,812.839,11868.30349048,,
0.623,737.863,11868.816825776,,
0.830,688.326,11869.330161072001,,
1.038,736.081,11869.843496368001,,
1.245,834.896,11873.876123056001,,
1.453,931.816,11874.40534264,,
1.661,958.084,11874.918677936,,
1.868,882.415,11875.432013232,,
2.076,823.960,11875.945348528001,,
2.283,730.410,11876.458683824001,,
2.491,694.299,11876.972019120001,,
2.698,770.074,11877.485354416001,,
2.906,776.739,11877.998689712002,,
3.113,731.615,11878.512025008,,
3.321,795.109,11879.025360304,,
3.529,823.347,11879.5386956,,
3.736,708.496,11880.052030896,,
3.944,705.644,11880.565366192,,
4.151,767.470,11881.078701488,,
4.359,656.707,11881.592036784,,
4.566,587.985,11882.105372080001,,
4.774,645.174,11882.618707376001,,
4.982,651.185,11883.132042672001,,
5.189,614.941,11883.645377968001,,
5.397,617.946,11884.158713264002,,
5.604,606.255,11884.67204856,,
5.812,651.160,11885.185383856,,
6.019,635.263,11885.698719152,,
6.227,542.698,11886.212054448,,
6.435,558.425,11886.725389744,,
6.642,628.069,11887.23872504,,
6.850,639.139,11887.752060336,,
7.057,615.911,11888.265395632001,,
7.265,667.572,11888.778730928001,,
7.472,691.336,11889.292066224001,,
7.680,671.983,11889.805401520001,,
7.888,612.741,11890.318736816002,,
8.095,675.677,11890.832072112,,
8.303,753.415,11891.345407408,,
8.510,772.392,11891.858742704,,
8.718,740.940,11892.372078,,
8.925,680.214,11892.885413296,,
9.133,747.465,11893.398748592,,
9.340,739.439,11893.912083888,,
9.548,657.534,11894.425419184001,,
9.756,627.670,11894.938754480001,,
9.963,677.294,11895.452089776001,,
10.171,671.190,11895.965425072001,,
10.378,660.714,11896.478760368002,,
10.586,722.248,11896.992095664,,
10.793,807.235,11897.50543096,,
11.001,849.903,11898.018766256,,
11.209,923.240,11898.532101552,,
11.416,839.521,11899.045436848,,
11.624,663.608,11899.558772144,,
11.831,762.523,11900.07210744,,
12.039,766.124,11900.585442736001,,
12.246,647.678,11901.098778032001,,
12.454,712.212,11901.612113328001,,
12.662,778.268,11902.125448624001,,
12.869,819.426,11902.638783920002,,
13.077,741.946,11903.152119216,,
13.284,644.263,11903.665454512,,
13.492,735.019,11904.178789808,,
13.699,743.323,11904.692125104,,
13.907,691.100,11905.2054604,,
14.115,690.609,11905.718795696,,
14.322,619.603,11906.232130992,,
14.530,538.372,11906.745466288,,
14.737,524.347,11907.258801584001,,
14.945,567.950,11907.772136880001,,
15.152,573.471,11908.285472176001,,
15.360,712.525,11908.798807472001,,
15.567,822.696,11909.312142768002,,
15.775,911.466,11909.825478064,,
15.983,1041.438,11910.33881336,,
16.190,978.061,11910.852148656,,
16.398,960.648,11911.365483952,,
16.605,1105.919,11911.878819248,,
16.813,1257.404,11912.401984944001,,
17.020,1190.724,11912.915320240001,,
17.228,1174.431,11913.428655536001,,
17.436,1132.318,11913.941990832001,,
17.643,984.086,11914.455326128002,,
17.851,985.805,11914.968661424,,
18.058,861.009,11915.48199672,,
18.266,863.184,11915.995332016,,
18.473,899.239,11916.508667312,,
18.681,799.316,11917.022002608,,
18.889,818.376,11917.535337904,,
19.096,870.747,11918.0486732,,
19.304,795.579,11918.562008496001,,
19.511,765.042,11919.075343792001,,
19.719,827.222,11919.588679088001,,
19.926,787.144,11920.102014384001,,
20.134,750.873,11920.615349680002,,
20.342,718.145,11921.128684976,,
20.549,730.580,11921.642020272,,
20.757,693.696,11922.155355568,,
20.964,649.539,11922.668690864,,
21.172,631.904,11923.18202616,,
21.379,783.010,11923.695361456,,
21.587,750.409,11924.208696752,,
21.794,786.917,11924.722032048001,,
22.002,779.847,11925.235367344001,,
22.210,804.081,11925.748702640001,,
22.417,702.697,11926.262037936001,,
22.625,592.839,11926.775373232002,,
22.832,636.243,11927.288708528,,
23.040,670.517,11927.802043824,,
