Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,230.065,12397.665788464,12404.825407948,140
0.208,206.519,12398.188945968,,305
0.415,270.788,12398.692450864,,
0.623,210.668,12399.19595576,,
0.830,191.230,12399.699460656,,
1.038,210.485,12400.202965552,,
1.245,154.830,12404.82541624,,
1.453,165.203,12405.348573744,,
1.661,227.927,12405.849915952002,,
1.868,187.666,12406.369313328001,,
2.076,190.360,12406.872818224001,,
2.283,278.816,12407.376323120001,,
2.491,253.140,12407.879828016,,
2.698,200.245,12408.383332912,,
2.906,199.517,12408.886837808,,
3.113,203.555,12409.390342704,,
3.321,199.818,12409.8938476,,
3.529,151.111,12410.397352496,,
3.736,176.509,12410.900857392,,
3.944,230.625,12411.404362288,,
4.151,235.792,12411.907867184002,,
4.359,148.512,12412.411372080001,,
4.566,187.736,12412.914876976001,,
4.774,193.613,12413.418381872001,,
4.982,220.070,12413.921886768001,,
5.189,226.003,12414.425391664001,,
5.397,242.596,12414.92889656,,
5.604,265.080,12415.432401456,,
5.812,265.486,12415.935906352,,
6.019,249.465,12416.439411248,,
6.227,215.457,12416.942916144,,
6.435,193.563,12417.44642104,,
6.642,199.937,12417.949925936,,
6.850,220.055,12418.453430832,,
7.057,202.414,12418.956935728002,,
7.265,231.432,12419.460440624001,,
7.472,234.707,12419.963945520001,,
7.680,194.112,12420.467450416001,,
7.888,214.965,12420.970955312001,,
8.095,203.799,12421.474460208,,
8.303,182.216,12421.977965104,,
8.510,210.034,12422.49736248,,
8.718,237.081,12423.000867376,,
8.925,214.397,12423.504372272,,
9.133,159.307,12424.007877168,,
9.340,152.085,12424.511382064,,
9.548,194.707,12425.014886960002,,
9.756,232.891,12425.518391856001,,
9.963,249.593,12426.021896752001,,
10.171,280.199,12426.525401648001,,
10.378,322.514,12427.028906544001,,
10.586,360.212,12427.532411440001,,
10.793,384.252,12428.035916336,,
11.001,399.023,12428.539421232,,
11.209,355.504,12429.042926128,,
11.416,349.546,12429.546431024,,
11.624,367.467,12430.04993592,,
11.831,413.826,12430.553440816,,
12.039,373.452,12431.056945712,,
12.246,278.984,12431.560450608,,
12.454,219.260,12432.063955504002,,
12.662,212.158,12432.567460400001,,
12.869,230.688,12433.070965296001,,
13.077,206.789,12433.574470192001,,
13.284,155.611,12434.077975088001,,
13.492,202.707,12434.581479984,,
13.699,260.399,12435.08498488,,
13.907,249.442,12435.588489776,,
14.115,222.029,12436.091994672,,
14.322,209.793,12436.595499568,,
14.530,181.988,12437.099004464,,
14.737,222.363,12437.60250936,,
14.945,244.472,12438.106014256,,
15.152,185.781,12438.609519152002,,
15.360,175.959,12439.113024048002,,
15.567,203.102,12439.616528944001,,
15.775,191.878,12440.120033840001,,
15.983,188.232,12440.623538736001,,
16.190,182.223,12441.127043632001,,
16.398,206.686,12441.630548528,,
16.605,180.697,12442.134053424,,
16.813,189.540,12442.63755832,,
17.020,196.554,12443.141063216,,
17.228,181.479,12443.644568112,,
17.436,275.659,12444.148073008,,
17.643,301.167,12444.667470384,,
17.851,168.173,12445.170975280002,,
18.058,191.805,12445.674480176001,,
18.266,227.621,12446.177985072001,,
18.473,257.393,12446.681489968001,,
18.681,226.945,12447.184994864001,,
18.889,226.951,12447.688499760001,,
19.096,227.514,12448.192004656,,
19.304,219.712,12448.695509552,,
19.511,233.467,12449.199014448,,
19.719,242.778,12449.702519344,,
19.926,192.445,12450.20602424,,
20.134,224.878,12450.709529136,,
20.342,259.603,12451.213034032,,
20.549,240.535,12451.716538928002,,
20.757,270.497,12452.220043824002,,
20.964,307.927,12452.723548720001,,
21.172,334.083,12453.227053616001,,
21.379,315.561,12453.730558512001,,
21.587,272.676,12454.234063408001,,
21.794,258.550,12454.737568304,,
22.002,194.099,12455.2410732,,
22.210,192.718,12455.744578096,,
22.417,239.069,12456.248082992,,
22.625,273.940,12456.751587888,,
22.832,229.125,12457.255092784,,
23.040,204.977,12457.75859768,,
23.247,229.089,12458.262102576,,
23.455,190.369,12458.765607472002,,
23.663,166.631,12459.269112368002,,
23.870,210.236,12459.772617264001,,
24.078,197.805,12460.276122160001,,
24.285,204.493,12460.779627052001,,
24.493,187.789,12461.283131952001,,
24.700,188.279,12461.786636848,,
24.908,250.190,12462.290141744,,
25.116,251.467,12462.79364664,,
25.323,225.020,12463.297151536,,
25.531,169.419,12463.800656432,,
25.738,127.628,12464.304161328,,
25.946,199.674,12464.807666224,,
26.153,233.444,12465.31117112,,
26.361,232.405,12465.814676016002,,
26.569,232.082,12466.318180912001,,
26.776,235.077,12466.837578288001,,
26.984,251.574,12467.350913584001,,
27.191,258.717,12467.870310960001,,
27.399,194.902,12468.373815856,,
27.606,233.894,12468.877320752,,
27.814,264.860,12469.380825648,,
28.021,241.890,12469.884330544,,
