Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,804.211,6967.608315792,6974.200065836,120
0.208,873.491,6968.137535376,,308
0.415,879.742,6968.641040272,,
0.623,938.201,6969.160437648001,,
0.830,856.277,6969.663942544001,,
1.038,850.753,6970.167447440001,,
1.245,861.404,6974.200074128001,,
1.453,774.541,6974.7232316320005,,
1.661,794.409,6975.224573840001,,
1.868,1006.270,6975.7280787360005,,
2.076,793.813,6976.231583632,,
2.283,722.412,6976.735088528,,
2.491,775.433,6977.238593424,,
2.698,664.297,6977.742098320001,,
2.906,781.774,6978.245603216001,,
3.113,724.691,6978.749108112001,,
3.321,589.672,6979.2526130080005,,
3.529,673.088,6979.756117904,,
3.736,726.384,6980.2596228,,
3.944,704.663,6980.763127696,,
4.151,693.166,6981.266632592001,,
4.359,707.215,6981.770137488001,,
4.566,724.171,6982.273642384001,,
4.774,716.965,6982.7771472800005,,
4.982,629.541,6983.280652176,,
5.189,633.803,6983.784157072,,
5.397,606.146,6984.287661968,,
5.604,650.494,6984.791166864001,,
5.812,686.520,6985.294671760001,,
6.019,743.372,6985.798176656001,,
6.227,836.083,6986.301681552,,
6.435,722.326,6986.805186448,,
6.642,676.553,6987.324583824,,
6.850,820.258,6987.828088720001,,
7.057,909.264,6988.331593616001,,
7.265,838.507,6988.8350985120005,,
7.472,947.761,6989.338603408,,
7.680,1209.484,6989.842108304,,
7.888,1108.512,6990.3456132,,
8.095,870.747,6990.849118096,,
8.303,924.703,6991.352622992001,,
8.510,1013.873,6991.856127888001,,
8.718,1120.564,6992.3596327840005,,
8.925,1117.841,6992.86313768,,
9.133,1038.682,6993.366642576,,
9.340,1075.739,6993.870147468,,
9.548,1005.331,6994.373652368001,,
9.756,930.529,6994.877157264001,,
9.963,907.367,6995.380662160001,,
10.171,920.997,6995.8841670560005,,
10.378,770.577,6996.387671952,,
10.586,738.547,6996.891176848,,
10.793,771.691,6997.394681744,,
11.001,838.682,6997.898186640001,,
11.209,830.288,6998.401691536001,,
11.416,878.638,6998.905196432001,,
11.624,877.491,6999.4087013280005,,
11.831,825.347,6999.912206224,,
12.039,674.478,7000.41571112,,
12.246,677.344,7000.919216016,,
12.454,830.894,7001.422720912001,,
12.662,946.550,7001.926225808001,,
12.869,981.123,7002.429730704001,,
13.077,796.448,7002.9332356,,
13.284,705.282,7003.436740496,,
13.492,770.532,7003.940245392,,
13.699,818.711,7004.443750288,,
13.907,757.956,7004.947255184001,,
14.115,628.478,7005.450760080001,,
14.322,703.486,7005.954264976001,,
14.530,714.710,7006.457769872,,
14.737,823.615,7006.961274768,,
14.945,664.962,7007.464779664,,
15.152,647.043,7007.96828456,,
15.360,684.432,7008.471789456001,,
15.567,659.860,7008.975294352001,,
15.775,642.075,7009.494691728,,
15.983,555.771,7009.998196624,,
16.190,656.339,7010.50170152,,
16.398,512.368,7011.005206416001,,
16.605,457.382,7011.508711312001,,
16.813,506.952,7012.012216208001,,
17.020,643.865,7012.5157211040005,,
17.228,704.242,7013.019226,,
17.436,597.893,7013.522730896,,
17.643,681.912,7014.026235792,,
17.851,665.873,7014.529740688001,,
18.058,749.601,7015.033245584001,,
18.266,718.128,7015.536750480001,,
18.473,788.434,7016.0402553760005,,
18.681,823.105,7016.543760272,,
18.889,783.852,7017.047265168,,
19.096,824.498,7017.550770064,,
19.304,862.638,7018.054274960001,,
19.511,875.844,7018.557779856001,,
19.719,948.458,7019.061284752001,,
19.926,777.268,7019.564789648,,
20.134,734.137,7020.068294544,,
20.342,968.937,7020.57179944,,
20.549,937.750,7021.075304336,,
20.757,946.551,7021.578809232001,,
20.964,994.223,7022.082314128001,,
21.172,1021.234,7022.585819024001,,
21.379,857.645,7023.08932392,,
21.587,911.235,7023.592828816,,
21.794,903.775,7024.096333712,,
22.002,1029.410,7024.599838608,,
22.210,961.555,7025.103343504001,,
22.417,907.807,7025.606848400001,,
22.625,780.737,7026.1103532960005,,
22.832,913.033,7026.613858192,,
23.040,1013.901,7027.117363088,,
23.247,1017.815,7027.620867984,,
23.455,1106.273,7028.12437288,,
23.663,909.782,7028.627877776001,,
23.870,1043.979,7029.131382672001,,
24.078,793.756,7029.6348875680005,,
24.285,808.465,7030.138392464,,
24.493,866.742,7030.64189736,,
24.700,777.141,7031.145402256,,
24.908,817.518,7031.664799632001,,
25.116,775.274,7032.168304528001,,
25.323,831.424,7032.6718094240005,,
25.531,1000.038,7033.17531432,,
25.738,823.178,7033.678819216,,
25.946,1002.469,7034.182324112,,
26.153,865.096,7034.685829008001,,
26.361,712.229,7035.189333904001,,
26.569,759.548,7035.692838800001,,
26.776,726.273,7036.196343696,,
26.984,767.539,7036.699848592,,
27.191,805.991,7037.203353488,,
27.399,760.736,7037.726519184001,,
27.606,723.479,7038.2300240800005,,
27.814,730.891,7038.733528976,,
28.021,678.964,7039.237033872,,
28.229,750.524,7039.740538768,,
28.437,697.254,7040.244043664001,,
28.644,643.895,7040.747548560001,,
28.852,695.956,7041.251053456001,,
29.059,630.087,7041.7545583520005,,
29.267,656.813,7042.258063248,,
29.474,621.424,7042.761568144,,
29.682,562.089,7043.26507304,,
29.890,580.031,7043.768577936001,,
30.097,567.088,7044.272082832001,,
30.305,732.154,7044.791480208,,
30.512,712.823,7045.294985104,,
30.720,632.913,7045.814382480001,,
30.927,580.945,7046.317887376001,,
31.135,678.887,7046.821392268001,,
31.343,670.089,7047.3248971680005,,
31.550,651.026,7047.828402064,,
31.758,656.769,7048.33190696,,
31.965,681.852,7048.835411856,,
32.173,632.163,7049.338916752001,,
32.380,644.678,7049.842421648001,,
32.588,752.112,7050.345926544001,,
32.795,620.278,7050.84943144,,
33.003,532.951,7051.352936336,,
33.211,585.030,7051.856441232,,
