Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,430.228,7514.197065616,7520.511270700001,139
0.208,514.962,7514.720223120001,,311
0.415,543.589,7515.233558416,,
0.623,485.159,7515.746893712,,
0.830,409.213,7516.260229008,,
1.038,488.018,7516.7735643040005,,
1.245,455.787,7520.511278992,,
1.453,380.748,7521.034436496,,
1.661,377.453,7521.547771792,,
1.868,302.983,7522.061107088,,
2.076,376.290,7522.574442384001,,
2.283,386.854,7523.087777680001,,
2.491,388.215,7523.601112976001,,
2.698,377.737,7524.114448272,,
2.906,379.401,7524.627783568,,
3.113,418.584,7525.141118864,,
3.321,419.852,7525.654454160001,,
3.529,354.522,7526.167789456001,,
3.736,437.825,7526.681124752001,,
3.944,367.111,7527.194460048,,
4.151,366.684,7527.707795344,,
4.359,460.259,7528.22113064,,
4.566,405.842,7528.734465936001,,
4.774,487.198,7529.247801232001,,
4.982,490.856,7529.761136528001,,
5.189,480.789,7530.274471824,,
5.397,444.445,7530.78780712,,
5.604,467.508,7531.301142416,,
5.812,400.445,7531.814477712001,,
6.019,395.648,7532.327813008001,,
6.227,348.935,7532.841148304001,,
6.435,383.785,7533.3544836,,
6.642,407.809,7533.867818896,,
6.850,494.227,7534.381154192,,
7.057,596.161,7534.8944894880005,,
7.265,462.563,7535.407824784001,,
7.472,422.697,7535.921160080001,,
7.680,494.884,7536.434495376,,
7.888,490.095,7536.947830672,,
8.095,477.805,7537.461165968,,
8.303,453.476,7537.9745012640005,,
8.510,417.600,7538.487836560001,,
8.718,410.029,7539.001171856001,,
8.925,442.239,7539.514507152,,
9.133,346.897,7540.0376728480005,,
9.340,476.309,7540.551008144001,,
9.548,355.761,7541.064343440001,,
9.756,477.414,7541.577678736,,
9.963,521.586,7542.091014032,,
10.171,423.734,7542.604349328,,
10.378,434.917,7543.1176846240005,,
10.586,434.495,7543.631019920001,,
10.793,482.838,7544.144355216001,,
11.001,533.375,7544.657690512,,
11.209,531.991,7545.171025808,,
11.416,471.860,7545.684361104,,
11.624,546.144,7546.1976964000005,,
11.831,494.109,7546.711031696001,,
12.039,496.830,7547.224366992001,,
12.246,479.162,7547.737702288,,
12.454,446.004,7548.251037584,,
12.662,508.122,7548.76437288,,
12.869,511.701,7549.2777081760005,,
13.077,502.583,7549.791043472001,,
13.284,417.731,7550.304378768001,,
13.492,362.203,7550.817714064,,
13.699,335.970,7551.33104936,,
13.907,390.766,7551.844384656,,
14.115,398.780,7552.3577199520005,,
14.322,486.658,7552.871055248001,,
14.530,510.264,7553.384390544001,,
14.737,441.064,7553.89772584,,
14.945,445.656,7554.411061136,,
15.152,473.283,7554.924396432,,
15.360,427.027,7555.4377317280005,,
15.567,414.561,7555.951067024001,,
15.775,416.208,7556.464402320001,,
15.983,440.649,7556.977737616001,,
