Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,404.894,12149.560782256001,12156.46481134,112
0.208,378.960,12150.083939760001,,258
0.415,402.737,12150.597275056001,,
0.623,395.423,12151.110610352001,,
0.830,348.730,12151.623945648002,,
1.038,369.069,12152.137280944,,
1.245,472.316,12156.464819632001,,
1.453,459.570,12156.994039216,,
1.661,322.083,12157.507374512,,
1.868,280.459,12158.020709808,,
2.076,292.460,12158.534045104001,,
2.283,297.176,12159.047380400001,,
2.491,353.823,12159.560715696001,,
2.698,431.111,12160.074050992002,,
2.906,352.623,12160.587386288002,,
3.113,357.872,12161.100721584,,
3.321,443.605,12161.61405688,,
3.529,371.108,12162.127392176,,
3.736,371.742,12162.640727472,,
3.944,494.980,12163.154062768,,
4.151,434.005,12163.667398064,,
4.359,313.294,12164.18073336,,
4.566,307.715,12164.694068656001,,
4.774,426.516,12165.207403952001,,
4.982,450.822,12165.720739248001,,
5.189,497.858,12166.234074544001,,
5.397,492.321,12166.747409840002,,
5.604,511.304,12167.260745136,,
5.812,425.586,12167.774080432,,
6.019,370.361,12168.287415728,,
6.227,426.146,12168.800751024,,
6.435,449.136,12169.31408632,,
6.642,395.274,12169.827421616,,
6.850,377.075,12170.340756912,,
7.057,343.982,12170.854092208001,,
7.265,413.791,12171.367427504001,,
7.472,421.854,12171.880762800001,,
7.680,441.590,12172.394098096001,,
7.888,463.588,12172.907433392002,,
8.095,491.494,12173.420768688,,
8.303,452.865,12173.934103984,,
8.510,396.205,12174.44743928,,
8.718,448.993,12174.960774572,,
8.925,403.736,12175.474109872,,
9.133,427.632,12175.987445168,,
9.340,395.534,12176.500780464,,
9.548,335.718,12177.014115760001,,
9.756,443.167,12177.527451056001,,
9.963,443.408,12178.040786352001,,
10.171,406.201,12178.554121648001,,
10.378,401.310,12179.067456944002,,
10.586,431.384,12179.58079224,,
10.793,392.022,12180.094127536,,
11.001,329.155,12180.607462832,,
11.209,374.057,12181.120798128,,
11.416,391.955,12181.634133424,,
11.624,366.148,12182.14746872,,
11.831,372.189,12182.660804016,,
12.039,379.483,12183.174139312001,,
12.246,401.263,12183.687474608001,,
12.454,354.913,12184.200809904001,,
12.662,342.148,12184.714145200001,,
12.869,339.587,12185.227480496002,,
13.077,344.599,12185.740815792,,
13.284,339.329,12186.254151088,,
13.492,298.910,12186.767486384,,
13.699,351.973,12187.28082168,,
13.907,382.568,12187.794156976,,
14.115,297.980,12188.307492272,,
14.322,309.393,12188.820827568,,
14.530,374.964,12189.334162864001,,
14.737,425.410,12189.847498160001,,
14.945,358.292,12190.360833456001,,
15.152,311.242,12190.874168752001,,
15.360,335.045,12191.387504048002,,
15.567,350.660,12191.900839344,,
15.775,342.691,12192.41417464,,
15.983,301.698,12192.927509936,,
16.190,298.531,12193.440845232,,
16.398,309.344,12193.954180528,,
16.605,292.012,12194.467515824,,
16.813,406.400,12194.990681520001,,
17.020,402.423,12195.504016816001,,
17.228,363.856,12196.017352112001,,
17.436,454.352,12196.530687408002,,
17.643,470.305,12197.044022704,,
17.851,408.512,12197.557358,,
18.058,461.916,12198.070693296,,
18.266,395.388,12198.584028592,,
18.473,433.004,12199.097363888,,
18.681,471.459,12199.610699184,,
18.889,427.162,12200.12403448,,
19.096,411.540,12200.637369776001,,
19.304,419.391,12201.150705072001,,
19.511,301.782,12201.664040368001,,
19.719,313.523,12202.177375664001,,
19.926,321.939,12202.690710960002,,
20.134,358.383,12203.204046256,,
20.342,384.625,12203.717381552,,
20.549,346.829,12204.230716848,,
20.757,301.534,12204.744052144,,
20.964,280.615,12205.25738744,,
21.172,309.022,12205.770722736,,
21.379,326.112,12206.284058032,,
21.587,321.253,12206.797393328,,
21.794,351.969,12207.310728624001,,
22.002,338.107,12207.824063920001,,
22.210,304.416,12208.337399216001,,
22.417,307.000,12208.850734512002,,
22.625,319.470,12209.364069808002,,
22.832,299.262,12209.877405104,,
23.040,320.687,12210.3907404,,
23.247,286.539,12210.904075696,,
23.455,326.520,12211.417410992,,
23.663,365.454,12211.930746288,,
23.870,324.867,12212.444081584,,
24.078,315.172,12212.95741688,,
24.285,335.950,12213.470752176001,,
24.493,343.322,12213.984087472001,,
24.700,353.922,12214.497422768001,,
24.908,314.079,12215.010758064001,,
25.116,361.442,12215.524093360002,,
25.323,311.669,12216.037428656,,
25.531,315.956,12216.550763952,,
25.738,343.803,12217.064099248,,
25.946,390.056,12217.577434544,,
26.153,374.666,12218.09076984,,
26.361,327.769,12218.604105136,,
26.569,298.936,12219.117440432,,
26.776,288.662,12219.630775728001,,
26.984,293.870,12220.144111024001,,
27.191,310.782,12220.657446320001,,
27.399,376.872,12221.170781616001,,
27.606,270.020,12221.684116912002,,
27.814,291.934,12222.197452208,,
28.021,361.031,12222.710787504,,
28.229,412.574,12223.2241228,,
28.437,417.289,12223.737458096,,
28.644,466.070,12224.250793392,,
28.852,558.714,12224.764128688,,
29.059,433.158,12225.277463984,,
29.267,471.761,12225.790799280001,,
