Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,330.327,9325.776163248001,9331.205632332,87
0.208,354.078,9326.299320752001,,263
0.415,412.200,9326.812656048001,,
0.623,400.202,9327.325991344,,
0.830,353.470,9327.83932664,,
1.038,436.871,9328.352661936,,
1.245,375.617,9331.205640624,,
1.453,374.859,9331.728798128,,
1.661,381.822,9332.242133424,,
1.868,313.319,9332.75546872,,
2.076,320.574,9333.268804016001,,
2.283,363.116,9333.782139312001,,
2.491,368.171,9334.295474608001,,
2.698,379.448,9334.808809904001,,
2.906,405.134,9335.3221452,,
3.113,419.155,9335.835480496,,
3.321,409.794,9336.348815792,,
3.529,452.060,9336.862151088,,
3.736,390.444,9337.375486384,,
3.944,341.992,9337.88882168,,
4.151,398.529,9338.402156976,,
4.359,443.546,9338.915492272,,
4.566,445.418,9339.428827568001,,
4.774,497.687,9339.942162864001,,
4.982,536.863,9340.455498160001,,
5.189,700.724,9340.968833456001,,
5.397,818.623,9341.482168752,,
5.604,784.815,9341.995504048,,
5.812,766.129,9342.508839344,,
6.019,736.566,9343.02217464,,
6.227,634.622,9343.535509936,,
6.435,618.462,9344.048845232,,
6.642,585.642,9344.562180528,,
6.850,580.446,9345.075515824,,
7.057,541.389,9345.588851120001,,
7.265,574.447,9346.102186416001,,
7.472,529.010,9346.615521712001,,
7.680,529.398,9347.128857008001,,
7.888,468.551,9347.642192304,,
8.095,340.012,9348.1555276,,
8.303,338.230,9348.668862896,,
8.510,367.542,9349.182198192,,
8.718,358.970,9349.695533488,,
8.925,327.061,9350.208868784,,
9.133,363.658,9350.732034480001,,
9.340,372.842,9351.245369776001,,
9.548,312.155,9351.758705072001,,
9.756,325.452,9352.272040368001,,
9.963,359.119,9352.785375664,,
10.171,405.635,9353.29871096,,
10.378,432.403,9353.812046252,,
10.586,445.079,9354.325381552,,
10.793,401.443,9354.838716848,,
11.001,324.438,9355.352052144,,
11.209,348.637,9355.86538744,,
11.416,343.365,9356.378722736,,
11.624,280.266,9356.892058032001,,
11.831,251.654,9357.405393328001,,
12.039,251.936,9357.918728624001,,
12.246,307.699,9358.432063920001,,
12.454,338.673,9358.945399216,,
12.662,337.727,9359.458734512,,
12.869,375.092,9359.972069808,,
13.077,390.321,9360.485405104,,
13.284,400.366,9360.9987404,,
13.492,349.635,9361.512075696,,
13.699,303.644,9362.025410992,,
13.907,282.723,9362.538746288,,
14.115,309.388,9363.052081584001,,
14.322,311.621,9363.565416880001,,
14.530,314.637,9364.078752176001,,
14.737,349.616,9364.592087472001,,
14.945,410.444,9365.105422768,,
15.152,373.373,9365.618758064,,
15.360,313.677,9366.13209336,,
15.567,397.400,9366.645428656,,
15.775,366.046,9367.158763952,,
15.983,299.059,9367.672099248,,
16.190,270.243,9368.185434544,,
16.398,295.480,9368.69876984,,
16.605,285.573,9369.212105136,,
16.813,255.326,9369.725440432001,,
17.020,308.718,9370.238775728001,,
17.228,295.496,9370.752111024001,,
17.436,248.424,9371.26544632,,
17.643,243.216,9371.778781616,,
17.851,218.831,9372.292116912,,
18.058,268.870,9372.805452208,,
18.266,316.972,9373.318787504,,
18.473,323.938,9373.8321228,,
18.681,345.792,9374.345458096,,
18.889,363.069,9374.858793392,,
19.096,330.647,9375.372128688,,
19.304,335.632,9375.885463984001,,
19.511,387.047,9376.398799280001,,
19.719,383.955,9376.912134576001,,
19.926,330.457,9377.425469872001,,
20.134,313.515,9377.938805168,,
20.342,286.273,9378.452140464,,
20.549,312.366,9378.96547576,,
20.757,356.956,9379.478811056,,
20.964,328.130,9379.992146352,,
21.172,311.612,9380.505481648,,
21.379,349.468,9381.018816944,,
21.587,379.206,9381.53215224,,
21.794,412.029,9382.045487536001,,
22.002,371.850,9382.558822832001,,
22.210,294.275,9383.072158128001,,
22.417,298.396,9383.585493424001,,
22.625,312.075,9384.09882872,,
22.832,303.165,9384.612164016,,
23.040,264.879,9385.125499312,,
23.247,241.427,9385.638834608,,
23.455,257.749,9386.152169904,,
23.663,329.302,9386.6655052,,
23.870,376.285,9387.178840496,,
24.078,355.137,9387.692175792,,
24.285,327.135,9388.205511088001,,
24.493,312.227,9388.718846384001,,
24.700,348.368,9389.232181680001,,
24.908,323.153,9389.745516976001,,
25.116,315.148,9390.258852272,,
25.323,282.089,9390.772187568,,
25.531,276.887,9391.285522864,,
25.738,311.946,9391.79885816,,
25.946,323.128,9392.312193456,,
26.153,275.012,9392.825528752,,
26.361,273.311,9393.338864044,,
26.569,309.775,9393.852199344,,
26.776,307.519,9394.365534640001,,
26.984,269.397,9394.878869936001,,
