Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,264.427,10849.190333872,10854.922382667999,165
0.208,248.865,10849.713491376,,318
0.415,330.787,10850.214833584001,,
0.623,309.588,10850.718338480001,,
0.830,329.163,10851.221843376,,
1.038,291.452,10851.725348272,,
1.245,240.565,10854.92239096,,
1.453,226.178,10855.445548464,,
1.661,232.627,10855.96494584,,
1.868,268.296,10856.468450736,,
2.076,318.317,10856.971955632001,,
2.283,311.116,10857.475460528001,,
2.491,250.337,10857.978965424001,,
2.698,260.093,10858.482470320001,,
2.906,243.830,10858.985975216001,,
3.113,214.587,10859.489480112,,
3.321,200.459,10859.992985008,,
3.529,214.038,10860.496489904,,
3.736,263.907,10860.9999948,,
3.944,262.453,10861.503499696,,
4.151,252.281,10862.007004592,,
4.359,276.735,10862.510509488,,
4.566,203.267,10863.014014384,,
4.774,194.322,10863.517519280002,,
4.982,259.958,10864.021024176001,,
5.189,259.056,10864.524529072001,,
5.397,258.085,10865.028033968001,,
5.604,276.307,10865.531538864001,,
5.812,220.329,10866.035043760001,,
6.019,209.315,10866.538548656,,
6.227,200.539,10867.042053552,,
6.435,256.811,10867.545558448,,
6.642,259.238,10868.049063344,,
6.850,291.750,10868.55256824,,
7.057,286.847,10869.056073136,,
7.265,215.376,10869.559578032,,
7.472,259.276,10870.063082928,,
7.680,266.728,10870.566587824002,,
7.888,218.182,10871.070092720001,,
8.095,249.550,10871.573597616001,,
8.303,204.565,10872.092994992001,,
8.510,150.033,10872.596499888,,
8.718,213.525,10873.100004784,,
8.925,199.500,10873.60350968,,
9.133,193.909,10874.107014576,,
9.340,186.550,10874.610519472,,
9.548,183.946,10875.114024368,,
9.756,187.532,10875.617529264,,
9.963,219.087,10876.12103416,,
10.171,214.444,10876.624539056,,
10.378,238.008,10877.128043952001,,
10.586,242.660,10877.631548848001,,
10.793,201.031,10878.135053744001,,
11.001,180.036,10878.638558640001,,
11.209,245.887,10879.142063536001,,
11.416,222.515,10879.645568432,,
11.624,219.020,10880.149073328,,
11.831,234.941,10880.652578224,,
12.039,230.756,10881.15608312,,
12.246,224.408,10881.659588016,,
12.454,255.129,10882.163092912,,
12.662,242.725,10882.666597808,,
12.869,206.844,10883.170102704,,
13.077,240.683,10883.673607600002,,
13.284,256.358,10884.177112496001,,
13.492,254.290,10884.680617392001,,
13.699,218.769,10885.184122288001,,
13.907,174.962,10885.687627184001,,
14.115,188.922,10886.19113208,,
14.322,215.703,10886.694636976,,
14.530,187.063,10887.198141872,,
14.737,184.654,10887.701646768,,
14.945,231.154,10888.205151664,,
15.152,336.214,10888.70865656,,
15.360,399.288,10889.212161456,,
15.567,341.719,10889.715666352,,
15.775,340.595,10890.219171248,,
15.983,336.429,10890.722676144002,,
16.190,356.246,10891.226181040001,,
16.398,356.026,10891.729685936001,,
16.605,345.905,10892.233190832001,,
16.813,323.137,10892.736695728001,,
17.020,316.260,10893.240200624,,
17.228,327.778,10893.74370552,,
17.436,284.756,10894.263102896,,
17.643,215.952,10894.766607792,,
17.851,215.037,10895.270112688,,
18.058,244.244,10895.773617584,,
18.266,224.906,10896.27712248,,
18.473,269.672,10896.780627376002,,
18.681,254.694,10897.284132272001,,
18.889,205.489,10897.787637168001,,
19.096,211.263,10898.291142064001,,
19.304,229.479,10898.794646960001,,
19.511,251.168,10899.298151856001,,
19.719,242.582,10899.801656752,,
19.926,221.014,10900.305161648,,
20.134,229.323,10900.808666544,,
20.342,234.666,10901.31217144,,
20.549,269.806,10901.815676336,,
20.757,287.837,10902.319181232,,
20.964,288.393,10902.822686128,,
21.172,280.082,10903.326191024,,
21.379,257.073,10903.829695920002,,
21.587,274.851,10904.333200816001,,
21.794,230.122,10904.836705712001,,
22.002,208.662,10905.340210608001,,
22.210,214.435,10905.843715504001,,
22.417,283.958,10906.3472204,,
22.625,284.184,10906.850725296,,
22.832,224.703,10907.354230192,,
23.040,220.551,10907.857735088,,
23.247,227.756,10908.361239984,,
23.455,217.299,10908.86474488,,
23.663,270.333,10909.368249776,,
23.870,290.215,10909.871754672,,
24.078,221.397,10910.375259568,,
24.285,194.935,10910.878764464002,,
24.493,208.699,10911.382269360001,,
24.700,200.190,10911.885774256001,,
24.908,239.990,10912.389279152001,,
25.116,287.278,10912.892784048001,,
25.323,257.526,10913.396288944,,
25.531,270.431,10913.89979384,,
25.738,234.751,10914.403298736,,
25.946,239.716,10914.906803632,,
26.153,230.401,10915.410308528,,
26.361,227.000,10915.913813424,,
26.569,198.751,10916.4332108,,
26.776,183.951,10916.946546096,,
26.984,210.226,10917.465943472002,,
27.191,253.273,10917.969448368001,,
27.399,276.155,10918.488845744001,,
27.606,251.690,10918.992350640001,,
27.814,256.978,10919.495855536,,
28.021,248.868,10919.999360432,,
28.229,203.254,10920.502865328,,
28.437,224.964,10921.006370224,,
28.644,193.406,10921.50987512,,
28.852,213.552,10922.013380016,,
29.059,225.124,10922.516884912,,
29.267,206.856,10923.020389808,,
29.474,257.656,10923.523894704002,,
29.682,278.014,10924.027399600001,,
29.890,265.461,10924.530904496001,,
30.097,205.517,10925.034409392001,,
30.305,235.216,10925.537914288001,,
