Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,273.627,9045.676130736001,9050.883400012,116
0.208,266.488,9046.19928824,,296
0.415,263.078,9046.700630448,,
0.623,246.034,9047.220027824,,
0.830,187.510,9047.723532720001,,
1.038,279.724,9048.227037616001,,
1.245,301.579,9050.883408304,,
1.453,316.874,9051.406565808,,
1.661,385.532,9051.910070704,,
1.868,386.992,9052.413575600001,,
2.076,432.930,9052.917080496001,,
2.283,391.634,9053.420585392001,,
2.491,340.638,9053.924090288001,,
2.698,360.901,9054.427595184,,
2.906,368.249,9054.93110008,,
3.113,400.381,9055.434604976,,
3.321,351.632,9055.938109872,,
3.529,302.443,9056.441614768,,
3.736,320.362,9056.945119664,,
3.944,404.104,9057.44862456,,
4.151,363.161,9057.952129456,,
4.359,258.432,9058.455634352,,
4.566,210.307,9058.959139248,,
4.774,223.330,9059.462644144001,,
4.982,212.829,9059.966149040001,,
5.189,241.047,9060.469653936001,,
5.397,333.109,9060.973158832001,,
5.604,358.205,9061.476663728,,
5.812,297.704,9061.980168624,,
6.019,316.840,9062.48367352,,
6.227,304.243,9062.987178416,,
6.435,326.727,9063.490683312,,
6.642,256.479,9063.994188208,,
6.850,233.479,9064.497693104,,
7.057,320.524,9065.001198,,
7.265,277.882,9065.504702896,,
7.472,283.770,9066.008207792,,
7.680,254.808,9066.511712688001,,
7.888,217.513,9067.015217584001,,
8.095,209.172,9067.518722480001,,
8.303,239.324,9068.022227376001,,
8.510,259.558,9068.525732272,,
8.718,214.526,9069.029237168,,
8.925,189.502,9069.532742064,,
9.133,190.017,9070.05213944,,
9.340,160.088,9070.555644336,,
9.548,153.740,9071.075041712,,
9.756,182.066,9071.578546608,,
9.963,172.088,9072.082051504001,,
10.171,192.972,9072.585556400001,,
10.378,280.794,9073.089061296001,,
10.586,290.391,9073.592566192001,,
10.793,251.427,9074.096071088,,
11.001,262.696,9074.599575984,,
11.209,268.229,9075.10308088,,
11.416,236.237,9075.606585776,,
11.624,249.942,9076.110090672,,
11.831,276.952,9076.613595568,,
12.039,265.857,9077.117100464,,
12.246,252.698,9077.62060536,,
12.454,251.896,9078.124110256,,
12.662,267.552,9078.627615152001,,
12.869,217.583,9079.131120048001,,
13.077,180.723,9079.634624944001,,
13.284,264.579,9080.138129840001,,
13.492,280.229,9080.641634736001,,
13.699,242.071,9081.161032112,,
13.907,260.748,9081.664537008,,
14.115,265.486,9082.183934384,,
14.322,278.585,9082.68743928,,
14.530,241.962,9083.190944176,,
14.737,235.249,9083.694449072,,
14.945,230.543,9084.197953968001,,
15.152,234.460,9084.701458864001,,
15.360,269.371,9085.204963760001,,
15.567,238.413,9085.708468656001,,
15.775,236.763,9086.211973552001,,
15.983,303.847,9086.715478448,,
16.190,292.341,9087.218983344,,
16.398,264.295,9087.72248824,,
16.605,246.621,9088.225993136,,
16.813,251.110,9088.729498032,,
17.020,253.910,9089.233002928,,
17.228,241.199,9089.736507824,,
17.436,251.257,9090.24001272,,
17.643,229.892,9090.743517616,,
17.851,217.912,9091.247022512001,,
18.058,270.206,9091.750527408001,,
18.266,317.320,9092.269924784001,,
18.473,315.444,9092.77342968,,
18.681,285.736,9093.292827056,,
18.889,261.280,9093.796331952,,
19.096,263.710,9094.299836848,,
19.304,285.765,9094.803341744,,
19.511,252.629,9095.30684664,,
19.719,229.364,9095.810351536,,
19.926,199.058,9096.313856432,,
20.134,217.503,9096.817361328001,,
20.342,275.922,9097.320866224001,,
20.549,250.873,9097.824371120001,,
20.757,245.061,9098.327876016001,,
20.964,218.085,9098.831380912,,
21.172,178.021,9099.334885808,,
21.379,170.426,9099.838390704,,
21.587,193.472,9100.3418956,,
21.794,191.001,9100.845400496,,
22.002,239.067,9101.348905392,,
22.210,319.306,9101.852410288,,
22.417,332.695,9102.355915184,,
22.625,250.395,9102.85942008,,
22.832,259.618,9103.378817456001,,
23.040,252.241,9103.882322352001,,
23.247,174.876,9104.401719728,,
23.455,200.414,9104.905224624,,
23.663,201.413,9105.40872952,,
23.870,241.573,9105.912234416,,
24.078,248.216,9106.415739312,,
24.285,246.462,9106.919244208,,
24.493,275.588,9107.422749104,,
24.700,269.959,9107.926254,,
24.908,288.981,9108.429758896,,
25.116,277.005,9108.933263792,,
25.323,288.231,9109.436768688001,,
25.531,326.298,9109.940273584001,,
25.738,322.164,9110.443778480001,,
25.946,277.938,9110.947283376001,,
26.153,248.113,9111.450788272,,
26.361,267.730,9111.954293168,,
26.569,266.451,9112.457798064,,
26.776,308.314,9112.96130296,,
26.984,261.651,9113.464807856,,
27.191,248.694,9113.968312752,,
27.399,291.092,9114.487710128,,
27.606,329.411,9114.991215024,,
27.814,313.321,9115.510612400001,,
28.021,299.007,9116.014117296001,,
28.229,342.620,9116.517622192001,,
28.437,341.115,9117.021127088,,
28.644,276.775,9117.524631984,,
28.852,236.414,9118.02813688,,
29.059,220.239,9118.531641776,,
29.267,229.767,9119.035146672,,
29.474,212.229,9119.538651568,,
29.682,174.695,9120.042156464,,
29.890,172.822,9120.54566136,,
30.097,187.909,9121.049166256,,
30.305,212.422,9121.552671152,,
30.512,236.236,9122.056176048001,,
30.720,196.338,9122.559680944001,,
30.927,172.354,9123.063185840001,,
31.135,167.016,9123.566690736001,,
31.343,190.425,9124.070195632,,
31.550,229.412,9124.573700528,,
31.758,249.623,9125.077205424,,
31.965,276.692,9125.5966028,,
32.173,261.378,9126.100107696,,
32.380,267.765,9126.619505072,,
32.588,314.377,9127.123009968,,
32.795,367.035,9127.626514864001,,
33.003,397.955,9128.130019760001,,
33.211,389.875,9128.633524656001,,
33.418,313.756,9129.137029552001,,
33.626,247.277,9129.640534448,,
33.833,338.660,9130.144039344,,
34.041,384.957,9130.64754424,,
34.248,356.826,9131.151049136,,
34.456,324.660,9131.654554032,,
34.664,270.626,9132.158058928,,
34.871,261.042,9132.661563824,,
35.079,289.604,9133.16506872,,
35.286,284.270,9133.668573616,,
35.494,237.629,9134.172078512001,,
35.701,207.005,9134.675583408001,,
35.909,238.409,9135.179088304001,,
36.117,232.777,9135.682593200001,,
36.324,203.633,9136.186098096001,,
36.532,244.884,9136.705495472,,
36.739,265.303,9137.209000368,,
36.947,272.581,9137.712505264,,
37.154,292.304,9138.21601016,,
37.362,260.483,9138.719515056,,
37.570,227.137,9139.223019952,,
37.777,262.919,9139.726524848,,
37.985,262.320,9140.230029744,,
38.192,277.517,9140.733534640001,,
38.400,303.361,9141.237039536001,,
38.607,293.496,9141.740544432001,,
38.815,259.928,9142.244049328001,,
39.022,206.104,9142.747554224,,
39.230,244.375,9143.25105912,,
39.438,308.686,9143.754564016,,
39.645,283.087,9144.258068912,,
39.853,260.405,9144.761573808,,
40.060,283.662,9145.265078704,,
40.268,320.091,9145.7685836,,
40.475,338.109,9146.272088496,,
40.683,324.042,9146.775593392,,
40.891,277.513,9147.279098288001,,
41.098,251.845,9147.782603184001,,
41.306,250.532,9148.286108080001,,
41.513,254.613,9148.789612976001,,
41.721,239.615,9149.293117872001,,
41.928,235.332,9149.796622768,,
42.136,248.841,9150.300127664,,
42.344,260.364,9150.80363256,,
42.551,241.639,9151.307137456,,
