Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,353.290,15831.019171132,15836.628118744,100
0.208,419.676,15831.531404604,,337
0.415,359.321,15832.033832252,,
0.623,416.750,15832.530267452,,
0.830,347.588,15833.0326951,,
1.038,312.214,15833.529130300001,,
1.245,376.563,15834.031557948001,,
1.453,433.096,15834.527993148002,,
1.661,351.240,15835.030420796002,,
1.868,266.253,15835.531771196002,,
2.076,342.193,15836.628122940001,,
2.283,395.298,15837.142809916,,
2.491,290.816,15837.639245116,,
2.698,308.937,15838.141672764,,
2.906,305.632,15838.638107964001,,
3.113,363.955,15839.140535612001,,
3.321,346.442,15839.63919494,,
3.529,271.800,15840.142765372,,
3.736,342.494,15840.639200572,,
3.944,439.539,15841.14162822,,
4.151,485.987,15841.639144764002,,
4.359,568.346,15842.142715196002,,
4.566,549.936,15842.64023174,,
4.774,520.329,15843.143802172,,
4.982,566.667,15843.641318716001,,
5.189,573.600,15844.139973948,,
5.397,682.746,15844.638633276001,,
5.604,620.856,15845.142203708001,,
5.812,655.089,15845.639720252,,
6.019,492.538,15846.143290684002,,
6.227,432.630,15846.640807228001,,
6.435,483.292,15847.139462460002,,
6.642,361.923,15847.638121788,,
6.850,367.586,15848.140549436,,
7.057,326.775,15848.636984636001,,
7.265,334.668,15849.139412284001,,
7.472,329.971,15849.640762684001,,
7.680,434.214,15850.143190332,,
7.888,470.953,15850.639625532001,,
8.095,430.253,15851.142053180001,,
8.303,407.846,15851.63848838,,
8.510,407.040,15852.140916028002,,
8.718,299.415,15852.637351228,,
8.925,331.844,15853.139778876,,
9.133,276.895,15853.641129276,,
9.340,393.583,15854.143556924,,
9.548,280.714,15854.639992124,,
9.756,256.270,15855.142419772,,
9.963,381.939,15855.638854972001,,
10.171,418.344,15856.141282620001,,
10.378,362.236,15856.639941948,,
10.586,539.096,15857.14351238,,
10.793,523.507,15857.63994758,,
11.001,401.146,15858.142375228,,
11.209,390.057,15858.639891772002,,
11.416,343.757,15859.143462204001,,
11.624,399.341,15859.640978748,,
11.831,370.078,15860.139633980001,,
12.039,419.888,15860.638293308,,
12.246,453.310,15861.14186374,,
12.454,494.805,15861.639380284001,,
12.662,377.244,15862.142950716001,,
12.869,409.017,15862.64046726,,
13.077,408.040,15863.144037692002,,
13.284,412.401,15863.641554236001,,
13.492,540.958,15864.140209468002,,
13.699,503.711,15864.638868796,,
13.907,307.850,15865.141296444,,
14.115,263.683,15865.637731644001,,
14.322,326.846,15866.140159292001,,
14.530,492.255,15866.641509692,,
14.737,354.030,15867.14393734,,
14.945,364.140,15867.640372540001,,
15.152,385.386,,,
15.360,362.688,,,
15.567,442.590,,,
15.775,380.475,,,
15.983,404.073,,,
16.190,489.757,,,
16.398,320.908,,,
16.605,242.507,,,
16.813,168.278,,,
17.020,298.762,,,
17.228,236.589,,,
17.436,350.599,,,
17.643,359.737,,,
17.851,398.246,,,
18.058,322.011,,,
18.266,261.864,,,
18.473,312.863,,,
18.681,376.310,,,
18.889,307.557,,,
19.096,340.947,,,
19.304,336.286,,,
19.511,334.659,,,
19.719,579.287,,,
19.926,517.531,,,
20.134,418.291,,,
20.342,558.598,,,
20.549,403.666,,,
20.757,437.251,,,
20.964,471.689,,,
21.172,417.393,,,
21.379,439.120,,,
21.587,347.289,,,
21.794,250.225,,,
22.002,275.592,,,
22.210,480.605,,,
22.417,587.245,,,
22.625,553.980,,,
22.832,613.971,,,
23.040,674.048,,,
23.247,641.449,,,
23.455,620.087,,,
23.663,545.697,,,
23.870,538.619,,,
24.078,392.834,,,
24.285,313.393,,,
24.493,379.368,,,
24.700,454.170,,,
24.908,548.126,,,
25.116,523.918,,,
25.323,375.540,,,
25.531,436.766,,,
25.738,401.408,,,
25.946,416.134,,,
26.153,428.270,,,
26.361,407.106,,,
26.569,299.655,,,
26.776,342.932,,,
26.984,440.918,,,
27.191,386.990,,,
27.399,512.771,,,
27.606,401.850,,,
27.814,292.355,,,
28.021,557.353,,,
28.229,547.925,,,
28.437,530.490,,,
28.644,366.148,,,
28.852,301.597,,,
29.059,520.600,,,
29.267,434.836,,,
29.474,466.482,,,
29.682,434.177,,,
29.890,469.777,,,
30.097,570.307,,,
30.305,545.439,,,
30.512,520.199,,,
30.720,588.998,,,
30.927,552.000,,,
31.135,601.019,,,
31.343,560.958,,,
31.550,461.823,,,
31.758,360.959,,,
31.965,160.811,,,
32.173,387.616,,,
32.380,410.355,,,
32.588,364.361,,,
32.795,494.246,,,
33.003,402.612,,,
33.211,487.633,,,
33.418,342.423,,,
33.626,343.278,,,
33.833,439.669,,,
34.041,356.617,,,
34.248,511.964,,,
34.456,375.657,,,
34.664,525.226,,,
34.871,411.338,,,
35.079,426.579,,,
35.286,494.296,,,
35.494,428.070,,,
35.701,327.625,,,
35.909,216.175,,,
36.117,441.346,,,
36.324,537.600,,,
36.532,399.760,,,
36.739,648.078,,,
36.947,534.191,,,
37.154,416.961,,,
37.362,525.573,,,
37.570,445.692,,,
37.777,472.452,,,
37.985,336.252,,,
38.192,511.120,,,
38.400,482.148,,,
38.607,368.871,,,
38.815,395.653,,,
39.022,355.502,,,
39.230,313.663,,,
39.438,405.193,,,
39.645,259.073,,,
39.853,291.315,,,
40.060,418.616,,,
40.268,310.134,,,
40.475,302.008,,,
40.683,379.826,,,
40.891,339.542,,,
41.098,342.698,,,
41.306,218.573,,,
41.513,305.488,,,
41.721,354.942,,,
41.928,436.110,,,
42.136,388.735,,,
42.344,430.100,,,
42.551,343.837,,,
42.759,430.370,,,
42.966,219.971,,,
43.174,367.749,,,
43.381,438.861,,,
43.589,390.006,,,
43.797,440.721,,,
44.004,643.451,,,
44.212,477.309,,,
44.419,410.776,,,
44.627,299.225,,,
