Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,623.058,3095.008579972,3101.1829967680005,146
0.208,736.813,3095.531737476,3171.4932534080003,308
0.415,536.239,3096.0330796840003,,
0.623,600.008,3096.536584576,,
0.830,731.928,3097.040089476,,
1.038,788.962,3097.5435943720004,,
1.245,843.622,3101.18300506,,
1.453,609.561,3101.7061625640004,,
1.661,742.915,3102.20966746,,
1.868,691.892,3102.713172356,,
2.076,689.281,3103.2166772520004,,
2.283,632.001,3103.7201821480003,,
2.491,579.206,3104.223687044,,
2.698,492.357,3104.7430844200003,,
2.906,504.026,3105.246589316,,
3.113,531.890,3105.7659866920003,,
3.321,493.273,3106.269491588,,
3.529,617.096,3106.772996484,,
3.736,547.510,3107.2765013800004,,
3.944,553.462,3107.780006276,,
4.151,658.383,3108.283511172,,
4.359,644.822,3108.7870160680004,,
4.566,667.144,3109.2905209640003,,
4.774,483.806,3109.79402586,,
4.982,569.920,3110.297530756,,
5.189,630.240,3110.8010356520003,,
5.397,566.801,3111.304540548,,
5.604,537.371,3111.808045444,,
5.812,561.355,3112.3115503400004,,
6.019,580.895,3112.8150552360003,,
6.227,640.018,3113.318560132,,
6.435,656.753,3113.822065028,,
6.642,658.447,3114.3255699240003,,
6.850,631.950,3114.82907482,,
7.057,573.540,3115.332579716,,
7.265,638.638,3115.851977092,,
7.472,682.589,3116.355481988,,
7.680,670.046,3116.874879364,,
7.888,687.248,3117.37838426,,
8.095,746.180,3117.8818891560004,,
8.303,723.214,3118.3853940520003,,
8.510,623.575,3118.888898948,,
8.718,636.207,3119.392403844,,
8.925,619.483,3119.8959087400003,,
9.133,663.983,3120.399413636,,
9.340,615.151,3120.902918532,,
9.548,562.436,3121.4064234280004,,
9.756,630.064,3121.9099283240002,,
9.963,593.482,3122.41343322,,
10.171,623.248,3122.916938116,,
10.378,689.437,3123.4204430120003,,
10.586,746.279,3123.923947908,,
10.793,540.861,3124.427452804,,
11.001,505.063,3124.9309576960004,,
11.209,555.728,3125.4344625960002,,
11.416,572.803,3125.937967492,,
11.624,735.239,3126.4414723880004,,
11.831,757.515,3126.960869764,,
12.039,737.210,3127.46437466,,
12.246,678.083,3127.983772036,,
12.454,669.164,3128.487276932,,
12.662,794.019,3128.9907818280003,,
12.869,744.519,3129.494286724,,
13.077,698.241,3129.99779162,,
13.284,728.833,3130.5012965120004,,
13.492,662.105,3131.0048014120002,,
13.699,846.067,3131.508306308,,
13.907,1112.554,3132.011811204,,
14.115,957.865,3132.5153161000003,,
14.322,904.450,3133.018820996,,
14.530,777.153,3133.522325892,,
14.737,786.318,3134.0258307880003,,
14.945,951.265,3134.529335684,,
15.152,1045.801,3135.03284058,,
15.360,1169.882,3135.5363454760004,,
15.567,1040.549,3136.0398503720003,,
15.775,919.120,3136.543355268,,
15.983,856.399,3137.046860164,,
16.190,810.323,3137.5503650600003,,
16.398,832.754,3138.069762436,,
16.605,712.746,3138.5732673320003,,
16.813,709.389,3139.092664708,,
17.020,583.175,3139.5961696040004,,
17.228,583.798,3140.0996745,,
17.436,608.157,3140.603179392,,
17.643,628.850,3141.1066842920004,,
17.851,680.942,3141.6101891880003,,
18.058,678.043,3142.113694084,,
18.266,635.532,3142.61719898,,
18.473,691.697,3143.1207038760003,,
18.681,643.138,3143.624208772,,
18.889,499.997,3144.127713668,,
19.096,464.579,3144.6312185640004,,
19.304,547.986,3145.1347234600003,,
19.511,568.772,3145.638228356,,
19.719,531.809,3146.141733252,,
19.926,559.178,3146.6452381480003,,
20.134,555.914,3147.148743044,,
20.342,594.289,3147.652247936,,
20.549,598.406,3148.1557528360004,,
20.757,567.843,3148.6592577320002,,
20.964,609.246,3149.1786551080004,,
21.172,638.621,3149.6821600040003,,
21.379,610.367,3150.2015573800004,,
21.587,585.843,3150.7050622760003,,
21.794,567.965,3151.208567172,,
22.002,535.921,3151.712072068,,
22.210,532.694,3152.2155769640003,,
22.417,538.856,3152.71908186,,
22.625,565.172,3153.222586756,,
22.832,496.184,3153.7260916520004,,
23.040,568.384,3154.2295965480002,,
23.247,579.786,3154.733101444,,
23.455,596.570,3155.23660634,,
23.663,578.076,3155.7401112360003,,
23.870,553.020,3156.243616132,,
24.078,581.000,3156.747121028,,
24.285,644.559,3157.2506259240004,,
24.493,612.173,3157.7541308200002,,
24.700,654.490,3158.257635716,,
24.908,650.685,3158.7611406120004,,
25.116,598.830,3159.2646455080003,,
25.323,582.330,3159.768150404,,
25.531,601.745,3160.2875477800003,,
25.738,611.594,3160.791052676,,
25.946,648.034,3161.3104500520003,,
26.153,696.683,3161.813954948,,
26.361,713.678,3162.317459844,,
26.569,599.924,3162.8209647400004,,
26.776,570.229,3163.3244696360002,,
26.984,623.306,3163.827974532,,
27.191,653.043,3164.3314794280004,,
27.399,644.854,3164.8349843240003,,
27.606,669.017,3165.33848922,,
27.814,609.521,3165.841994116,,
28.021,536.995,3166.3454990120003,,
28.229,518.607,3166.849003908,,
28.437,567.268,3167.352508804,,
28.644,555.516,3167.8560137000004,,
28.852,559.958,3171.4932617000004,,
29.059,614.583,3172.016419204,,
29.267,606.950,3172.5177614120003,,
29.474,490.562,3173.0371587880004,,
29.682,426.742,3173.5406636840003,,
29.890,396.736,3174.04416858,,
30.097,463.543,3174.547673476,,
30.305,392.018,3175.0511783720003,,
30.512,540.245,3175.554683268,,
30.720,617.911,3176.058188164,,
30.927,711.685,3176.5616930600004,,
31.135,769.501,3177.0651979560002,,
31.343,656.470,3177.568702852,,
31.550,576.139,3178.072207748,,
31.758,555.145,3178.5757126440003,,
31.965,514.205,3179.07921754,,
32.173,462.259,3179.582722436,,
32.380,390.523,3180.0862273320004,,
32.588,479.142,3180.5897322280002,,
32.795,426.039,3181.093237124,,
33.003,395.490,3181.5967420200004,,
33.211,402.872,3182.1002469160003,,
33.418,406.035,3182.603751812,,
33.626,461.081,3183.107256708,,
33.833,390.666,3183.6107616040003,,
34.041,485.736,3184.1142665,,
34.248,534.046,3184.617771396,,
34.456,467.880,3185.1212762920004,,
34.664,554.392,3185.6247811880003,,
34.871,477.898,3186.128286084,,
35.079,522.607,3186.63179098,,
35.286,504.818,3187.1352958760003,,
35.494,601.978,3187.654693252,,
35.701,638.297,3188.1581981480003,,
35.909,616.829,3188.661703044,,
36.117,615.687,3189.16520794,,
36.324,483.651,3189.6687128360004,,
36.532,531.411,3190.1722177320003,,
36.739,548.355,3190.675722628,,
36.947,626.036,3191.179227524,,
37.154,692.946,3191.6827324200003,,
37.362,709.494,3192.186237316,,
37.570,743.146,3192.689742212,,
37.777,688.908,3193.1932471080004,,
37.985,595.359,3193.6967520040002,,
38.192,467.415,3194.2002569,,
38.400,481.847,3194.703761796,,
38.607,597.017,3195.2072666920003,,
38.815,619.138,3195.710771588,,
39.022,604.857,3196.214276484,,
39.230,601.128,3196.7177813800004,,
39.438,522.329,3197.2212862760002,,
39.645,500.322,3197.724791172,,
39.853,455.838,3198.2282960680004,,
40.060,520.853,3198.7318009640003,,
40.268,500.174,3199.23530586,,
40.475,592.850,3199.738810756,,
40.683,534.118,3200.2423156520003,,
40.891,475.433,3200.745820548,,
41.098,562.198,3201.249325444,,
41.306,558.858,3201.7528303400004,,
41.513,475.671,3202.2563352360003,,
41.721,550.179,3202.759840132,,
41.928,536.241,3203.263345028,,
42.136,550.446,3203.7668499240003,,
42.344,623.377,3204.27035482,,
42.551,669.942,3204.773859716,,
42.759,604.519,3205.2773646120004,,
42.966,566.375,3205.7808695080003,,
43.174,627.032,3206.284374404,,
43.381,514.593,3206.7878793,,
43.589,504.999,3207.2913841960003,,
43.797,521.616,3207.794889092,,
44.004,489.279,3208.298393988,,
44.212,520.340,3208.8018988840004,,
44.419,491.167,3209.3054037800002,,
44.627,534.099,3209.8248011560004,,
44.834,531.444,3210.3283060520002,,
45.042,533.317,3210.831810948,,
45.249,582.768,3211.335315844,,
45.457,619.534,3211.8388207400003,,
45.665,642.931,3212.342325636,,
45.872,647.326,3212.845830532,,
46.080,533.290,3213.3493354280004,,
46.287,448.770,3213.852840324,,
46.495,475.980,3214.35634522,,
46.702,666.921,3214.8598501160004,,
46.910,647.132,3215.3633550120003,,
47.118,598.907,3215.866859908,,
47.325,631.682,3216.370364804,,
47.533,718.284,3216.8738697000003,,
47.740,792.799,3217.377374596,,
47.948,771.280,3217.880879492,,
48.155,672.050,3218.3843843880004,,
48.363,669.956,3218.8878892840003,,
48.571,795.507,3219.39139418,,
48.778,857.864,3219.894899076,,
48.986,855.774,3220.3984039720003,,
49.193,874.037,3220.901908868,,
49.401,973.905,3221.405413764,,
49.608,979.470,3221.9089186600004,,
49.816,979.261,3222.4124235560002,,
50.024,1031.578,3222.915928452,,
50.231,1059.461,3223.419433348,,
50.439,962.981,3223.9229382440003,,
50.646,889.919,3224.42644314,,
50.854,972.561,3224.929948036,,
51.061,993.706,3225.4334529320004,,
51.269,948.062,3225.9369578280002,,
51.476,874.723,3226.440462724,,
51.684,803.488,3226.9439676200004,,
51.892,697.605,3227.4474725160003,,
52.099,611.255,3227.950977412,,
52.307,593.152,3228.454482308,,
52.514,632.321,3228.9579872040003,,
52.722,606.592,3229.4614921,,
52.929,597.742,3229.964996996,,
53.137,663.413,3230.484394372,,
53.345,633.987,3230.987899268,,
53.552,603.094,3231.5072966440002,,
53.760,617.050,3232.0206319400004,,
53.967,677.173,3232.540029316,,
54.175,687.789,3233.0435342120004,,
54.382,670.222,3233.5470391080003,,
54.590,612.898,3234.050544004,,
54.798,738.010,3234.5540489,,
55.005,731.685,3235.0575537960003,,
55.213,700.639,3235.561058692,,
55.420,569.408,3236.064563588,,
55.628,602.244,3236.5680684840004,,
55.835,625.377,3237.0715733800002,,
56.043,535.148,3237.575078276,,
56.251,455.335,3238.078583172,,
56.458,505.968,3238.5820880680003,,
56.666,564.978,3239.085592964,,
56.873,515.568,3239.58909786,,
57.081,513.948,3240.0926027560004,,
57.288,539.182,3240.5961076520002,,
57.496,468.740,3241.099612548,,
57.703,424.276,3241.6031174440004,,
57.911,460.736,3242.1066223400003,,
58.119,472.380,3242.610127236,,
58.326,424.211,3243.113632132,,
58.534,404.071,3243.6171370280003,,
58.741,466.830,3244.136534404,,
58.949,402.497,3244.6400393000004,,
59.156,334.124,3245.143544196,,
59.364,299.056,3245.647049092,,
59.572,343.033,3246.1505539880004,,
59.779,374.063,3246.6540588840003,,
59.987,393.254,3247.15756378,,
60.194,451.105,3247.661068676,,
60.402,496.665,3248.1645735720003,,
60.609,466.983,3248.668078468,,
60.817,455.149,3249.171583364,,
61.025,482.693,3249.6750882600004,,
61.232,496.609,3250.1785931560003,,
61.440,488.814,3250.682098052,,
61.647,522.130,3251.185602948,,
61.855,606.855,3251.6891078440003,,
62.062,661.229,3252.19261274,,
62.270,659.960,,,
62.478,550.738,,,
62.685,508.472,,,
62.893,541.133,,,
63.100,573.666,,,
63.308,547.372,,,
63.515,570.352,,,
63.723,601.412,,,
63.930,591.785,,,
64.138,565.929,,,
64.346,588.452,,,
64.553,640.586,,,
64.761,652.504,,,
64.968,589.011,,,
65.176,505.349,,,
65.383,511.358,,,
65.591,524.758,,,
65.799,575.651,,,
66.006,603.283,,,
66.214,559.000,,,
66.421,647.397,,,
66.629,656.359,,,
66.836,643.551,,,
67.044,613.644,,,
67.252,615.039,,,
67.459,538.896,,,
67.667,464.260,,,
67.874,499.261,,,
68.082,469.616,,,
68.289,438.877,,,
68.497,455.582,,,
68.704,456.048,,,
68.912,545.366,,,
69.120,649.947,,,
69.327,726.017,,,
69.535,709.149,,,
69.742,715.165,,,
69.950,777.296,,,
70.157,821.724,,,
70.365,851.581,,,
70.573,793.069,,,
70.780,686.777,,,
70.988,686.943,,,
71.195,696.055,,,
71.403,672.478,,,
71.610,699.935,,,
71.818,595.119,,,
72.026,464.617,,,
72.233,521.380,,,
72.441,577.565,,,
72.648,490.284,,,
72.856,443.664,,,
73.063,446.480,,,
73.271,461.177,,,
73.479,456.679,,,
73.686,435.090,,,
73.894,471.517,,,
74.101,491.881,,,
74.309,442.142,,,
