Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,454.145,26065.977676904,26072.124834820002,114
0.208,324.656,26066.493641832003,,309
0.415,209.434,26066.98738596,,
0.623,339.260,26067.490956392,,
0.830,392.792,26067.989615720002,,
1.038,311.423,26068.493186152,,
1.245,184.910,26068.986930280003,,
1.453,393.648,26069.490500712003,,
1.661,404.379,26069.98916004,,
1.868,231.288,26070.492730472,,
2.076,215.743,26072.124839016,,
2.283,313.072,26072.63835044,,
2.491,295.502,26073.137005672,,
2.698,286.889,26073.634522216,,
2.906,353.409,26074.138092648,,
3.113,185.066,26074.635609192002,,
3.321,293.696,26075.139179624002,,
3.529,234.021,26075.636696168003,,
3.736,219.377,26076.140266600003,,
3.944,210.656,26076.637783144,,
4.151,226.071,26077.136438376,,
4.359,264.313,26077.635097704002,,
4.566,229.528,26078.138668136,,
4.774,264.679,26078.636184680003,,
4.982,321.463,26079.139755112003,,
5.189,289.399,26079.637271656,,
5.397,216.639,26080.140842088003,,
5.604,271.820,26080.638358632,,
5.812,129.683,26081.137013864,,
6.019,152.305,26081.635673192002,,
6.227,231.924,26082.138100840002,,
6.435,217.901,26082.636760168003,,
6.642,346.071,26083.139187816003,,
6.850,280.293,26083.637847144,,
7.057,178.677,26084.140274792,,
7.265,183.898,26084.634018920002,,
7.472,255.466,26085.137589352,,
7.680,257.327,26085.636248680003,,
7.888,274.311,26086.139819112002,,
8.095,188.481,26086.63356324,,
8.303,165.219,26087.137133672,,
8.510,295.800,26087.635793,,
8.718,379.949,26088.139363432,,
8.925,244.570,26088.638022760002,,
9.133,315.629,26089.136677992003,,
9.340,269.892,26089.634194536,,
9.548,294.845,26090.137764968,,
9.756,278.134,26090.635281512,,
9.963,185.804,26091.138851944,,
10.171,277.076,26091.636368488,,
10.378,346.624,26092.13993892,,
10.586,516.989,26092.637455464002,,
10.793,254.697,26093.136110696003,,
11.001,329.593,26093.634770024,,
11.209,362.579,26094.138340456,,
11.416,314.719,26094.635857,,
11.624,299.679,26095.139427432,,
11.831,338.934,26095.636943976002,,
12.039,307.230,26096.140514408,,
12.246,241.532,26096.638030952003,,
12.454,268.329,26097.136686184003,,
12.662,284.809,26097.635345512,,
12.869,367.304,26098.13777316,,
13.077,356.263,26098.636432488,,
13.284,310.450,26099.138860136,,
13.492,391.852,26099.637519464002,,
13.699,329.476,26100.139947112002,,
13.907,285.823,26100.63369124,,
14.115,200.877,26101.137261672,,
14.322,161.164,26101.635921,,
14.530,228.608,26102.139491432,,
14.737,331.249,26102.63815076,,
14.945,364.017,26103.136805992002,,
15.152,232.013,26103.635465320003,,
15.360,164.282,26104.139035752003,,
15.567,235.613,26104.63769508,,
15.775,238.341,26105.136350312,,
15.983,288.213,26105.633866856002,,
16.190,285.261,26106.137437288002,,
16.398,361.292,26106.634953832003,,
16.605,377.290,26107.138524264003,,
