Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,777.208,22629.403391080003,22635.275273220002,102
0.208,645.336,22629.919331432,,283
0.415,703.956,22630.41307556,,
0.623,706.310,22630.916645992,,
0.830,624.479,22631.415305320003,,
1.038,757.067,22631.918875752002,,
1.245,592.047,22632.41261988,,
1.453,438.187,22632.916190312,,
1.661,523.942,22633.41484964,,
1.868,467.149,22633.918420072,,
2.076,608.094,22635.275277416,,
2.283,603.389,22635.788764264,,
2.491,605.111,22636.287419496002,,
2.698,569.260,22636.786078824003,,
2.906,372.449,22637.289649256003,,
3.113,522.587,22637.788308584,,
3.321,517.832,22638.286963816,,
3.529,494.072,22638.784480360002,,
3.736,466.860,22639.288050792,,
3.944,574.257,22639.785567336003,,
4.151,641.529,22640.289137768003,,
4.359,547.213,22640.786654312,,
4.566,394.766,22641.290224744,,
4.774,440.758,22641.787741288,,
4.982,673.016,22642.29131172,,
5.189,693.214,22642.788828264,,
5.397,686.056,22643.287483496002,,
5.604,514.816,22643.786142824003,,
5.812,576.658,22644.289713256003,,
6.019,551.154,22644.7872298,,
6.227,623.209,22645.290800232,,
6.435,492.172,22645.788316776,,
6.642,677.965,22646.286972008,,
6.850,567.718,22646.785631336003,,
7.057,479.444,22647.289201768002,,
7.265,479.037,22647.787861096,,
7.472,373.522,22648.290288744003,,
7.680,572.260,22648.784032872,,
7.888,543.780,22649.287603304,,
8.095,544.298,22649.786262632002,,
8.303,545.234,22650.289833064002,,
8.510,575.257,22650.788492392003,,
8.718,487.481,22651.290920040003,,
8.925,430.439,22651.784664168,,
9.133,300.019,22652.2882346,,
9.340,332.490,22652.786893928,,
9.548,547.898,22653.29046436,,
9.756,535.071,22653.784208488003,,
9.963,681.754,22654.287778920003,,
10.171,588.270,22654.785295464,,
10.378,735.680,22655.288865896,,
10.586,471.998,22655.78638244,,
10.793,287.663,22656.289952872,,
11.001,349.386,22656.787469416002,,
11.209,402.109,22657.291039848,,
11.416,470.446,22657.784783976,,
11.624,483.548,22658.288354408003,,
11.831,533.683,22658.785870952,,
12.039,461.690,22659.289441384,,
12.246,496.375,22659.786957928,,
12.454,600.549,22660.29052836,,
12.662,534.423,22660.788044904002,,
12.869,617.593,22661.286700136003,,
13.077,405.715,22661.785359464,,
13.284,614.690,22662.288929896,,
13.492,463.929,22662.787589224,,
13.699,588.158,22663.290016872,,
13.907,420.511,22663.7886762,,
14.115,244.463,22664.291103848,,
14.322,454.890,22664.784847976003,,
14.530,347.400,22665.288418408003,,
14.737,586.298,22665.787077736,,
14.945,471.019,22666.289505384,,
15.152,460.639,22666.788164712,,
15.360,511.287,22667.29059236,,
15.567,668.665,22667.784336488003,,
15.775,503.426,22668.287906920003,,
15.983,662.229,22668.786566248,,
16.190,699.401,22669.29013668,,
16.398,688.282,22669.788796008,,
16.605,717.204,22670.28745124,,
16.813,491.160,22670.784967784002,,
17.020,775.632,22671.288538216002,,
17.228,546.100,22671.786054760003,,
17.436,440.931,22672.289625192003,,
17.643,195.235,22672.78828452,,
17.851,409.908,22673.286939752,,
18.058,394.236,22673.784456296,,
18.266,402.925,22674.288026728,,
18.473,416.854,22674.785543272003,,
18.681,311.129,22675.289113704002,,
18.889,366.770,22675.786630248,,
19.096,344.231,22676.290200680003,,
19.304,435.947,22676.787717224,,
19.511,326.286,22677.291287656,,
19.719,453.350,22677.7888042,,
19.926,457.329,22678.287459432002,,
20.134,635.636,22678.786118760003,,
20.342,591.802,22679.288546408003,,
20.549,457.450,22679.787205736,,
20.757,639.745,,,
20.964,490.817,,,
21.172,581.121,,,
21.379,579.682,,,
21.587,417.326,,,
21.794,512.855,,,
22.002,529.466,,,
22.210,673.804,,,
22.417,623.366,,,
22.625,608.093,,,
22.832,651.783,,,
23.040,637.040,,,
23.247,445.301,,,
23.455,520.364,,,
23.663,734.133,,,
23.870,787.624,,,
24.078,757.342,,,
24.285,680.370,,,
24.493,667.886,,,
24.700,686.155,,,
24.908,776.413,,,
25.116,641.781,,,
25.323,611.346,,,
25.531,582.236,,,
25.738,384.480,,,
25.946,640.967,,,
26.153,373.622,,,
26.361,393.858,,,
26.569,462.261,,,
26.776,485.009,,,
26.984,660.346,,,
27.191,508.912,,,
27.399,374.643,,,
27.606,353.627,,,
27.814,447.359,,,
28.021,536.391,,,
28.229,564.176,,,
28.437,400.708,,,
28.644,622.253,,,
28.852,558.385,,,
29.059,405.418,,,
29.267,412.037,,,
29.474,379.802,,,
29.682,555.936,,,
29.890,573.780,,,
30.097,414.492,,,
30.305,547.715,,,
30.512,479.782,,,
30.720,332.896,,,
30.927,297.905,,,
31.135,375.344,,,
31.343,269.872,,,
31.550,391.456,,,
31.758,430.278,,,
31.965,435.232,,,
32.173,391.137,,,
32.380,504.048,,,
32.588,500.919,,,
32.795,379.184,,,
33.003,465.353,,,
33.211,295.120,,,
33.418,324.306,,,
33.626,374.084,,,
33.833,425.310,,,
34.041,339.847,,,
34.248,417.454,,,
34.456,380.152,,,
34.664,235.378,,,
34.871,464.341,,,
35.079,533.302,,,
35.286,289.797,,,
35.494,372.133,,,
35.701,435.394,,,
35.909,287.729,,,
36.117,297.288,,,
36.324,359.680,,,
36.532,397.078,,,
36.739,428.781,,,
36.947,530.370,,,
37.154,644.346,,,
37.362,611.173,,,
37.570,552.772,,,
37.777,437.680,,,
37.985,477.642,,,
38.192,539.192,,,
38.400,510.176,,,
38.607,435.112,,,
38.815,439.610,,,
39.022,372.932,,,
39.230,465.351,,,
39.438,416.207,,,
39.645,716.606,,,
39.853,542.021,,,
40.060,546.120,,,
40.268,618.082,,,
40.475,535.987,,,
40.683,484.578,,,
40.891,520.357,,,
41.098,644.726,,,
41.306,445.721,,,
41.513,487.732,,,
41.721,509.647,,,
41.928,452.229,,,
42.136,346.740,,,
42.344,566.052,,,
42.551,522.555,,,
42.759,593.102,,,
42.966,543.474,,,
43.174,361.756,,,
43.381,439.290,,,
43.589,513.722,,,
43.797,503.549,,,
44.004,651.670,,,
44.212,609.248,,,
44.419,437.827,,,
44.627,695.504,,,
44.834,797.408,,,
45.042,619.726,,,
45.249,732.390,,,
45.457,773.863,,,
45.665,648.733,,,
