Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,1509.350,23994.888547432,24001.239571460002,151
0.208,1462.152,23995.404397672002,,322
0.415,1054.080,23995.8981418,,
0.623,1167.552,23996.401712232,,
0.830,916.156,23996.90037156,,
1.038,1435.392,23997.403941992,,
1.245,1258.526,23997.897686120003,,
1.453,1324.094,23998.401256552002,,
1.661,1217.657,23998.89991588,,
1.868,1070.109,23999.403486312003,,
2.076,1340.392,24001.239575656,,
2.283,1261.505,24001.752972392,,
2.491,1349.414,24002.254318696003,,
2.698,1366.186,24002.75183524,,
2.906,1077.414,24003.255405672,,
3.113,1156.222,24003.752922216,,
3.321,1281.396,24004.251577448,,
3.529,997.953,24004.749093992003,,
3.736,831.174,24005.251521640002,,
3.944,1022.014,24005.750180968,,
4.151,1438.351,24006.252608616003,,
4.359,1319.118,24006.751267944,,
4.566,1348.841,24007.253695592,,
4.774,1203.872,24007.75235492,,
4.982,1344.869,24008.254782568,,
5.189,1590.693,24008.748526696003,,
5.397,1519.718,24009.250954344003,,
5.604,1378.050,24009.749613672,,
5.812,1211.280,24010.25204132,,
6.019,1544.890,24010.750700648,,
6.227,1364.002,24011.253128296,,
6.435,1280.446,24011.751787624,,
6.642,1365.586,24012.254215272,,
6.850,1255.509,24012.752874600003,,
7.057,1693.728,24013.255302248002,,
7.265,1661.079,24013.749046376,,
7.472,1812.752,24014.251474024,,
7.680,1539.498,24014.750133352,,
7.888,1503.349,24015.252561,,
8.095,1379.187,24015.751220328002,,
8.303,1182.741,24016.253647976002,,
8.510,1208.763,24016.752307304003,,
8.718,1360.011,24017.254734952003,,
8.925,1483.467,24017.74847908,,
9.133,1385.225,24018.250906728,,
9.340,1564.887,24018.748423272,,
9.548,1446.315,24019.251993704,,
9.756,1747.171,24019.749510248002,,
9.963,1734.564,24020.253080680002,,
10.171,1487.536,24020.750597224003,,
10.378,1165.801,24021.254167656003,,
10.586,1314.755,24021.7516842,,
10.793,1224.628,24022.255254632,,
11.001,1300.101,24022.752771176,,
11.209,1154.387,24023.251426408002,,
11.416,1577.470,24023.748942952003,,
11.624,1426.521,24024.251370600003,,
11.831,1346.994,24024.750029928,,
12.039,1388.661,24025.252457576,,
12.246,1392.530,24025.751116904,,
12.454,1159.778,24026.253544552,,
12.662,1358.005,24026.75220388,,
12.869,1481.753,24027.254631528,,
13.077,1346.911,24027.748375656003,,
13.284,1276.946,24028.250803304003,,
13.492,1105.017,24028.749462632,,
13.699,1171.391,24029.25189028,,
13.907,1336.622,24029.750549608,,
14.115,1250.440,24030.252977256,,
14.322,1467.754,24030.751636584002,,
14.530,1347.319,24031.254064232002,,
14.737,1690.737,24031.752723560003,,
14.945,1761.516,24032.255151208003,,
15.152,1767.375,24032.748895336,,
15.360,1758.356,24033.251322984,,
15.567,1839.708,24033.748839528,,
15.775,1849.275,24034.25240996,,
15.983,1535.478,24034.749926504002,,
16.190,1574.758,24035.253496936002,,
16.398,1723.916,24035.751013480003,,
16.605,1435.870,24036.254583912003,,
16.813,1847.581,24036.752100456,,
17.020,1931.570,24037.250755688,,
17.228,2141.990,24037.748272232002,,
17.436,1844.741,24038.25561508,,
17.643,1754.017,24038.753131624002,,
17.851,1710.632,24039.251786856003,,
18.058,1857.630,24039.7493034,,
18.266,1560.155,24040.251731048,,
18.473,1302.406,24040.750390376,,
18.681,1268.307,24041.252818024,,
18.889,1464.469,24041.751477352,,
19.096,1243.347,24042.253905,,
19.304,1652.219,24042.752564328002,,
19.511,1420.042,24043.254991976002,,
19.719,1473.884,24043.748736104,,
19.926,1220.770,24044.251163752,,
20.134,1235.920,24044.74982308,,
20.342,1328.948,24045.252250728,,
20.549,1315.994,24045.750910056002,,
20.757,1452.118,,,
20.964,1273.847,,,
21.172,1458.332,,,
21.379,1343.530,,,
21.587,1189.358,,,
21.794,1281.256,,,
22.002,1023.698,,,
22.210,1015.857,,,
22.417,1003.308,,,
22.625,935.470,,,
22.832,1036.340,,,
23.040,1234.959,,,
23.247,1535.326,,,
23.455,1522.895,,,
23.663,1318.108,,,
23.870,1232.664,,,
24.078,949.457,,,
24.285,1061.389,,,
24.493,918.748,,,
24.700,951.434,,,
24.908,1298.005,,,
25.116,1108.813,,,
25.323,1178.522,,,
25.531,1069.492,,,
25.738,866.227,,,
25.946,905.412,,,
26.153,903.166,,,
26.361,1250.082,,,
26.569,1166.204,,,
26.776,911.204,,,
26.984,1294.883,,,
27.191,992.470,,,
27.399,1006.489,,,
27.606,1035.120,,,
27.814,1180.027,,,
28.021,1231.031,,,
28.229,1136.645,,,
28.437,1281.306,,,
28.644,1345.844,,,
28.852,1225.296,,,
29.059,924.014,,,
29.267,1188.724,,,
29.474,1259.207,,,
29.682,1316.057,,,
29.890,1272.609,,,
30.097,1110.594,,,
30.305,1297.632,,,
30.512,1257.612,,,
30.720,1445.792,,,
30.927,1317.335,,,
31.135,1386.273,,,
31.343,1476.278,,,
31.550,1319.476,,,
31.758,1287.893,,,
31.965,1501.464,,,
32.173,1168.726,,,
32.380,1094.626,,,
32.588,1195.082,,,
32.795,1310.639,,,
33.003,1330.496,,,
33.211,1297.538,,,
33.418,1285.692,,,
33.626,1165.355,,,
33.833,1145.803,,,
34.041,1067.556,,,
34.248,1169.650,,,
34.456,1092.901,,,
34.664,978.473,,,
34.871,1031.826,,,
35.079,958.694,,,
35.286,1275.665,,,
35.494,818.803,,,
35.701,835.067,,,
35.909,848.690,,,
36.117,763.011,,,
36.324,1049.904,,,
36.532,889.882,,,
36.739,1084.768,,,
36.947,1218.008,,,
37.154,942.888,,,
37.362,907.772,,,
37.570,980.870,,,
37.777,938.241,,,
37.985,1012.622,,,
38.192,1046.272,,,
38.400,915.460,,,
38.607,1047.757,,,
38.815,1097.276,,,
39.022,860.888,,,
39.230,605.671,,,
39.438,760.204,,,
39.645,923.246,,,
39.853,931.264,,,
40.060,856.757,,,
40.268,791.500,,,
40.475,966.562,,,
40.683,904.816,,,
40.891,930.388,,,
41.098,1001.944,,,
41.306,1075.449,,,
41.513,1240.809,,,
41.721,1001.791,,,
41.928,1217.235,,,
42.136,1051.104,,,
42.344,1009.053,,,
42.551,956.831,,,
42.759,983.839,,,
42.966,972.771,,,
43.174,1009.154,,,
43.381,1324.635,,,
43.589,1087.043,,,
43.797,1227.536,,,
44.004,1354.378,,,
44.212,1333.577,,,
44.419,1286.139,,,
44.627,1448.555,,,
44.834,1515.273,,,
45.042,1306.528,,,
45.249,1348.448,,,
45.457,1263.638,,,
45.665,1286.320,,,
45.872,1397.303,,,
46.080,1346.785,,,
46.287,1276.229,,,
46.495,1543.860,,,
46.702,1545.687,,,
46.910,1290.984,,,
47.118,1391.122,,,
47.325,1438.934,,,
47.533,1275.956,,,
47.740,1158.985,,,
47.948,921.891,,,
48.155,859.195,,,
48.363,867.043,,,
48.571,1073.762,,,
48.778,1108.066,,,
48.986,1109.452,,,
49.193,1110.872,,,
49.401,1153.318,,,
49.608,1237.736,,,
49.816,1045.754,,,
50.024,1140.305,,,
50.231,1242.420,,,
50.439,1037.921,,,
50.646,953.010,,,
50.854,1065.741,,,
51.061,930.594,,,
51.269,844.573,,,
