Positionarray,Intensity,Time,Bleachtimepoint,Bounds
0.000,974.436,18108.04869766,18114.117495,94
0.208,1008.591,18108.56120966,,270
0.415,962.022,18109.063637308,,
0.623,922.281,18109.560072508,,
0.830,978.067,18110.062500156,,
1.038,955.707,18110.558935356003,,
1.245,877.416,18111.061363004002,,
1.453,931.435,18111.557798204,,
1.661,821.509,18112.060225852,,
1.868,1117.639,18112.561576252003,,
2.076,1099.973,18114.117499196,,
2.283,907.921,18114.6324647,,
2.491,1004.395,18115.128899900003,,
2.698,908.019,18115.631327548002,,
2.906,1005.163,18116.128844092,,
3.113,1183.447,18116.632414524,,
3.321,1268.457,18117.129931068,,
3.529,1355.031,18117.6335015,,
3.736,1301.653,18118.131018044,,
3.944,1221.961,18118.629673276002,,
4.151,1216.553,18119.128332604003,,
4.359,1205.242,18119.630760252003,,
4.566,1080.536,18120.127195452,,
4.774,1187.654,18120.6296231,,
4.982,1499.518,18121.1309735,,
5.189,1308.570,18121.633401148,,
5.397,1324.283,18122.129836348002,,
5.604,1456.796,18122.632263996,,
5.812,1563.696,18123.128699196,,
6.019,1445.959,18123.631126844,,
6.227,1200.217,18124.127562044003,,
6.435,1367.565,18124.629989692003,,
6.642,1576.270,18125.126424892,,
6.850,1217.875,18125.62885254,,
7.057,1305.452,18126.126369084002,,
7.265,1415.792,18126.629939516002,,
7.472,1196.339,18127.12745606,,
7.680,1078.152,18127.631026492,,
7.888,1091.484,18128.128543036,,
8.095,1083.039,18128.632113468,,
8.303,884.733,18129.129630012,,
8.510,905.374,18129.633200444,,
8.718,710.433,18130.130716988002,,
8.925,651.735,18130.629372220003,,
9.133,764.313,18131.126888764,,
9.340,710.694,18131.630459196,,
9.548,561.812,18132.12797574,,
9.756,716.144,18132.631546172,,
9.963,808.619,18133.129062716,,
10.171,725.752,18133.632633148,,
10.378,773.307,18134.130149692002,,
10.586,755.833,18134.628804924003,,
10.793,652.728,18135.127464252,,
11.001,737.307,18135.6298919,,
11.209,669.311,18136.126327100003,,
11.416,743.229,18136.628754748002,,
11.624,810.497,18137.130105148,,
11.831,592.158,18137.632532796,,
12.039,600.901,18138.128967996003,,
12.246,655.131,18138.631395644003,,
12.454,639.364,18139.127830844,,
12.662,587.703,18139.630258492,,
12.869,595.998,18140.126693692,,
13.077,655.906,18140.62912134,,
13.284,660.513,18141.127780668,,
13.492,684.666,18141.6313511,,
13.699,740.013,18142.1277863,,
13.907,693.609,18142.630213948,,
14.115,680.217,18143.128873276,,
14.322,639.010,18143.632443708,,
14.530,665.632,18144.128878908003,,
14.737,623.845,18144.631306556003,,
14.945,679.507,18145.1288231,,
15.152,569.029,18145.632393532,,
15.360,491.482,18146.129910076,,
15.567,613.489,18146.633480508,,
15.775,754.873,18147.130997052,,
15.983,616.864,18147.629652284002,,
16.190,542.546,18148.128311612,,
16.398,524.888,18148.631882044003,,
16.605,721.172,18149.129398588,,
16.813,624.797,18149.63296902,,
17.020,573.332,18150.130485564,,
17.228,746.000,18150.629140796,,
17.436,607.249,18151.127800124003,,
17.643,558.611,18151.630227772002,,
17.851,593.720,18152.126662972,,
18.058,781.979,18152.62909062,,
18.266,716.325,18153.130441020003,,
18.473,739.177,18153.632868668003,,
18.681,815.254,18154.129303868,,
18.889,645.370,18154.631731516,,
19.096,844.500,18155.128166716,,
19.304,696.965,18155.630594364,,
19.511,554.466,18156.127029564002,,
19.719,705.296,18156.629457212002,,
19.926,776.723,18157.130807612,,
20.134,595.475,18157.63323526,,
20.342,629.367,18158.129670460003,,
20.549,774.347,18158.632098108003,,
20.757,679.672,,,
20.964,534.161,,,
21.172,674.688,,,
21.379,571.366,,,
21.587,695.805,,,
21.794,682.042,,,
22.002,710.880,,,
22.210,920.564,,,
22.417,859.886,,,
22.625,854.619,,,
22.832,946.642,,,
23.040,1029.641,,,
23.247,933.511,,,
23.455,936.070,,,
23.663,938.811,,,
23.870,932.404,,,
24.078,876.509,,,
24.285,823.318,,,
24.493,842.124,,,
24.700,834.105,,,
24.908,983.055,,,
25.116,977.307,,,
25.323,877.842,,,
25.531,911.379,,,
25.738,863.940,,,
25.946,858.285,,,
26.153,776.718,,,
26.361,741.151,,,
26.569,603.845,,,
26.776,615.641,,,
26.984,739.585,,,
27.191,986.294,,,
27.399,945.899,,,
27.606,919.078,,,
27.814,988.529,,,
28.021,933.887,,,
28.229,705.234,,,
28.437,881.049,,,
28.644,1150.851,,,
28.852,1112.404,,,
29.059,1156.718,,,
29.267,1247.993,,,
29.474,1199.852,,,
29.682,1082.328,,,
29.890,1217.063,,,
30.097,1343.379,,,
30.305,1416.484,,,
30.512,1725.057,,,
30.720,1432.986,,,
30.927,962.574,,,
31.135,1046.551,,,
31.343,962.090,,,
31.550,870.566,,,
31.758,1060.654,,,
31.965,910.299,,,
32.173,981.441,,,
32.380,900.580,,,
32.588,869.468,,,
32.795,732.786,,,
33.003,935.766,,,
33.211,713.130,,,
33.418,774.166,,,
33.626,791.745,,,
33.833,693.046,,,
34.041,552.320,,,
34.248,672.886,,,
34.456,617.994,,,
34.664,675.340,,,
34.871,819.392,,,
35.079,811.062,,,
35.286,590.166,,,
35.494,793.095,,,
35.701,690.606,,,
35.909,791.634,,,
36.117,616.886,,,
36.324,613.402,,,
36.532,622.669,,,
36.739,560.984,,,
36.947,715.910,,,
37.154,606.997,,,
37.362,437.247,,,
37.570,608.695,,,
37.777,815.746,,,
37.985,847.703,,,
38.192,613.967,,,
38.400,836.800,,,
38.607,748.441,,,
38.815,937.547,,,
39.022,762.807,,,
39.230,776.600,,,
39.438,870.607,,,
39.645,822.025,,,
39.853,895.446,,,
40.060,788.737,,,
40.268,979.319,,,
40.475,804.192,,,
40.683,556.483,,,
40.891,591.545,,,
41.098,702.620,,,
41.306,593.545,,,
41.513,509.472,,,
41.721,505.528,,,
41.928,836.399,,,
42.136,897.365,,,
42.344,814.886,,,
42.551,870.226,,,
42.759,657.123,,,
42.966,691.529,,,
43.174,630.055,,,
43.381,735.330,,,
43.589,717.446,,,
43.797,999.177,,,
44.004,775.570,,,
44.212,894.952,,,
44.419,698.905,,,
44.627,634.045,,,
44.834,580.918,,,
45.042,769.815,,,
45.249,675.417,,,
45.457,658.688,,,
45.665,714.368,,,
45.872,638.968,,,
46.080,714.173,,,
46.287,744.820,,,
46.495,1084.493,,,
46.702,886.506,,,
46.910,1302.408,,,
47.118,1323.248,,,
47.325,1288.065,,,
47.533,1203.972,,,
47.740,1292.507,,,
47.948,1069.059,,,
48.155,1194.658,,,
48.363,1098.265,,,
48.571,1139.270,,,
48.778,1160.685,,,
48.986,977.166,,,
49.193,1185.316,,,
49.401,796.431,,,
49.608,1043.694,,,
49.816,799.016,,,
50.024,956.788,,,
50.231,892.908,,,
50.439,684.877,,,
50.646,783.831,,,
50.854,599.825,,,
51.061,543.944,,,
51.269,849.905,,,
51.476,784.732,,,
51.684,462.084,,,
51.892,522.439,,,
52.099,599.726,,,
52.307,372.063,,,
52.514,572.282,,,
52.722,582.156,,,
52.929,514.497,,,
53.137,497.670,,,
53.345,623.026,,,
53.552,681.368,,,
53.760,835.109,,,
53.967,920.476,,,
54.175,809.021,,,
54.382,893.502,,,
54.590,577.286,,,
54.798,571.844,,,
55.005,622.041,,,
55.213,509.636,,,
55.420,488.797,,,
55.628,528.134,,,
55.835,637.694,,,
56.043,631.533,,,
56.251,628.036,,,
56.458,614.820,,,
56.666,600.245,,,
56.873,622.408,,,
57.081,604.064,,,
57.288,592.133,,,
57.496,645.681,,,
57.703,488.754,,,
57.911,482.950,,,
58.119,526.906,,,
58.326,655.317,,,
58.534,906.295,,,
58.741,627.190,,,
58.949,549.731,,,
59.156,608.720,,,
59.364,535.173,,,
59.572,465.314,,,
59.779,557.702,,,
59.987,413.268,,,
60.194,464.557,,,
60.402,528.721,,,
60.609,494.937,,,
60.817,416.298,,,
61.025,463.468,,,
61.232,516.225,,,
61.440,632.034,,,
61.647,597.584,,,
61.855,489.062,,,
62.062,566.909,,,
62.270,603.292,,,
62.478,575.129,,,
62.685,736.598,,,
62.893,514.390,,,
63.100,491.963,,,
63.308,511.583,,,
63.515,507.379,,,
63.723,419.670,,,
63.930,374.534,,,
64.138,560.496,,,
64.346,554.616,,,
64.553,685.077,,,
64.761,756.631,,,
64.968,584.208,,,
65.176,566.665,,,
65.383,565.101,,,
65.591,389.104,,,
65.799,451.738,,,
66.006,536.895,,,
66.214,539.617,,,
66.421,461.116,,,
66.629,608.315,,,
66.836,639.828,,,
67.044,741.155,,,
67.252,820.383,,,
67.459,546.539,,,
67.667,665.514,,,
67.874,624.072,,,
68.082,811.780,,,
68.289,757.418,,,
68.497,721.502,,,
68.704,603.797,,,
68.912,874.738,,,
69.120,693.817,,,
69.327,770.256,,,
69.535,797.184,,,
69.742,579.290,,,
69.950,710.051,,,
70.157,722.169,,,
70.365,685.278,,,
70.573,642.271,,,
70.780,564.689,,,
70.988,561.801,,,
71.195,612.639,,,
71.403,498.801,,,
71.610,470.336,,,
71.818,626.061,,,
72.026,516.734,,,
